ID,Num of marathon,Unfinished_marathon,Age,Num of mtl marathon,2012 mtl Marathon,2013 mtl Marathon,2014 mtl Marathon,2015 mtl Marathon
7312,1,0,1,1,0,0,0,1
7313,1,3,3,0,0,0,0,0
7314,1,0,3,1,0,0,0,1
7315,1,0,1,1,1,0,0,0
7316,1,1,4,0,0,0,0,0
7317,1,0,4,1,1,0,0,0
7318,0,0,3,0,0,0,0,0
7319,1,0,2,1,1,0,0,0
7320,1,0,3,1,1,0,0,0
7321,2,1,3,1,0,1,0,0
7322,1,0,2,1,0,1,0,0
7323,1,1,4,0,0,0,0,0
7324,1,0,1,1,0,0,0,1
7325,1,0,4,1,0,0,0,1
7326,1,0,3,1,1,0,0,0
7327,1,0,5,1,0,0,0,1
7328,1,2,4,1,0,1,0,0
7329,1,0,5,1,0,0,0,1
7330,1,0,3,1,0,0,0,1
7331,1,0,1,0,0,0,0,0
7332,1,0,4,1,0,0,0,1
7333,4,0,4,1,0,1,0,0
7334,1,0,3,1,0,0,0,1
7335,1,0,4,1,0,0,0,1
7336,1,0,3,1,0,0,0,1
7337,1,0,3,1,0,0,0,1
7338,0,0,4,0,0,0,0,0
7339,1,0,4,0,0,0,0,0
7340,2,3,4,1,1,0,0,0
7341,0,0,3,0,0,0,0,0
7342,1,0,5,1,1,0,0,0
7343,2,1,4,1,1,0,0,0
7344,1,0,5,1,0,1,0,0
7345,1,0,3,0,0,0,0,0
7346,1,0,5,1,0,0,0,1
7347,0,0,2,0,0,0,0,0
7348,2,0,3,1,0,1,0,0
7349,1,0,3,1,0,0,0,1
7350,1,0,2,1,0,0,0,1
7351,3,2,4,1,1,0,0,0
7352,1,0,1,1,0,0,0,1
7353,1,0,2,1,0,0,0,1
7354,1,0,4,0,0,0,0,0
7355,1,0,3,1,0,1,0,0
7356,1,0,1,1,0,0,0,1
7357,0,0,4,0,0,0,0,0
7358,3,2,4,2,1,1,0,0
7359,1,0,1,0,0,0,0,0
7360,1,1,5,1,0,1,0,0
7361,1,0,4,1,0,1,0,0
7362,1,0,1,1,1,0,0,0
7363,1,1,1,1,0,0,0,1
7364,1,0,2,1,0,0,0,1
7365,1,0,4,1,0,0,0,1
7366,1,0,2,1,1,0,0,0
7367,1,0,3,1,0,0,0,1
7368,0,0,4,0,0,0,0,0
7369,3,0,3,0,0,0,0,0
7370,1,0,2,1,1,0,0,0
7371,1,0,4,1,1,0,0,0
7372,0,0,2,0,0,0,0,0
7373,2,1,5,2,0,1,0,1
7374,0,0,3,0,0,0,0,0
7375,2,0,4,1,0,1,0,0
7376,1,0,4,1,1,0,0,0
7377,1,0,2,1,0,0,0,1
7378,1,0,5,0,0,0,0,0
7379,1,0,4,1,1,0,0,0
7380,1,0,4,0,0,0,0,0
7381,1,1,3,1,1,0,0,0
7382,1,0,3,1,1,0,0,0
7383,1,0,3,1,1,0,0,0
7384,1,0,2,1,0,0,0,1
7385,1,0,1,1,0,0,0,1
7386,0,0,2,0,0,0,0,0
7387,1,0,6,1,1,0,0,0
7388,1,0,4,0,0,0,0,0
7389,2,0,2,2,1,1,0,0
7390,1,0,4,1,0,0,0,1
7391,1,0,4,1,0,0,0,1
7392,2,0,5,1,0,1,0,0
7393,1,0,5,0,0,0,0,0
7394,0,0,3,0,0,0,0,0
7395,2,0,5,1,0,0,0,1
7396,3,0,3,2,0,1,0,1
7397,2,0,2,2,0,1,0,1
7398,2,0,1,1,1,0,0,0
7399,1,0,2,1,0,0,0,1
7400,1,0,4,1,1,0,0,0
7401,0,0,3,0,0,0,0,0
7402,1,1,1,1,0,0,0,1
7403,1,0,5,1,0,0,0,1
7404,1,0,3,1,0,0,0,1
7405,1,0,4,1,0,0,0,1
7406,1,0,3,1,0,0,0,1
7407,1,0,1,0,0,0,0,0
7408,1,1,5,0,0,0,0,0
7409,1,0,5,1,0,1,0,0
7410,1,2,2,0,0,0,0,0
7411,0,0,5,0,0,0,0,0
7412,1,0,3,0,0,0,0,0
7413,0,0,5,0,0,0,0,0
7414,1,0,3,0,0,0,0,0
7415,1,0,6,1,0,0,0,1
7416,0,0,1,0,0,0,0,0
7417,1,0,2,1,0,0,0,1
7418,2,0,3,1,0,1,0,0
7419,1,0,3,0,0,0,0,0
7420,1,0,3,0,0,0,0,0
7421,0,0,5,0,0,0,0,0
7422,1,0,2,0,0,0,0,0
7423,1,0,5,1,0,0,0,1
7424,1,0,1,1,0,0,0,1
7425,2,0,3,1,0,0,0,1
7426,0,0,1,0,0,0,0,0
7427,1,0,2,1,1,0,0,0
7428,1,0,2,1,0,1,0,0
7429,1,1,5,1,1,0,0,0
7430,1,0,2,1,0,0,0,1
7431,1,0,2,0,0,0,0,0
7432,1,0,5,1,0,0,0,1
7433,1,0,2,1,0,1,0,0
7434,1,0,3,1,1,0,0,0
7435,1,0,5,1,0,0,0,1
7436,2,1,5,0,0,0,0,0
7437,2,1,3,1,0,0,0,1
7438,1,0,5,1,0,1,0,0
7439,1,0,5,1,1,0,0,0
7440,1,0,3,1,0,1,0,0
7441,1,0,3,1,0,0,0,1
7442,1,0,1,1,1,0,0,0
7443,0,0,5,0,0,0,0,0
7444,1,0,3,0,0,0,0,0
7445,1,0,1,1,0,0,0,1
7446,1,0,1,1,0,0,0,1
7447,2,1,5,1,1,0,0,0
7448,1,0,3,0,0,0,0,0
7449,1,1,2,1,0,0,0,1
7450,1,0,4,1,0,1,0,0
7451,1,0,4,1,0,0,0,1
7452,1,0,3,1,1,0,0,0
7453,0,0,2,0,0,0,0,0
7454,0,0,2,0,0,0,0,0
7455,1,1,4,1,0,0,0,1
7456,2,1,4,2,1,1,0,0
7457,1,0,5,0,0,0,0,0
7458,0,0,3,0,0,0,0,0
7459,0,0,2,0,0,0,0,0
7460,1,0,5,1,1,0,0,0
7461,1,0,2,0,0,0,0,0
7462,1,0,3,1,0,0,0,1
7463,1,0,3,0,0,0,0,0
7464,1,0,3,1,0,0,0,1
7465,2,1,4,1,0,0,0,1
7466,2,0,4,2,0,1,0,1
7467,1,0,3,1,0,0,0,1
7468,1,0,3,1,0,0,0,1
7469,1,0,2,0,0,0,0,0
7470,2,0,3,1,1,0,0,0
7471,1,0,2,1,0,1,0,0
7472,1,1,4,0,0,0,0,0
7473,1,1,4,0,0,0,0,0
7474,1,1,5,0,0,0,0,0
7475,1,0,2,0,0,0,0,0
7476,1,1,3,1,0,1,0,0
7477,1,0,3,1,1,0,0,0
7478,1,0,7,1,0,0,0,1
7479,2,1,4,1,1,0,0,0
7480,1,0,2,1,1,0,0,0
7481,1,1,2,1,0,0,0,1
7482,1,0,3,1,1,0,0,0
7483,1,1,5,1,1,0,0,0
7484,0,0,4,0,0,0,0,0
7485,1,0,5,1,0,0,0,1
7486,2,1,2,0,0,0,0,0
7487,1,0,3,1,0,0,0,1
7488,0,0,5,0,0,0,0,0
7489,1,0,3,1,1,0,0,0
7490,0,0,5,0,0,0,0,0
7491,1,0,4,1,0,0,0,1
7492,1,0,1,1,0,0,0,1
7493,1,0,2,0,0,0,0,0
7494,1,0,5,1,0,0,0,1
7495,2,0,3,1,0,0,0,1
7496,1,0,2,1,1,0,0,0
7497,1,0,3,1,0,0,0,1
7498,1,1,1,1,0,1,0,0
7499,0,0,3,0,0,0,0,0
7500,0,0,2,0,0,0,0,0
7501,1,0,4,1,0,1,0,0
7502,1,0,4,1,0,0,0,1
7503,0,0,3,0,0,0,0,0
7504,1,0,3,1,0,0,0,1
7505,1,0,3,1,0,0,0,1
7506,0,0,4,0,0,0,0,0
7507,2,0,2,1,1,0,0,0
7508,1,0,2,1,0,0,0,1
7509,1,0,5,1,1,0,0,0
7510,0,0,3,0,0,0,0,0
7511,0,0,1,0,0,0,0,0
7512,1,0,5,1,0,0,0,1
7513,2,0,4,1,0,1,0,0
7514,0,0,4,0,0,0,0,0
7515,1,0,3,0,0,0,0,0
7516,1,0,3,1,1,0,0,0
7517,1,0,2,0,0,0,0,0
7518,1,0,5,0,0,0,0,0
7519,1,0,4,0,0,0,0,0
7520,1,0,3,0,0,0,0,0
7521,1,1,3,0,0,0,0,0
7522,0,0,1,0,0,0,0,0
7523,1,0,6,1,0,0,0,1
7524,1,0,4,1,0,1,0,0
7525,1,0,3,1,0,0,0,1
7526,1,0,2,1,0,0,0,1
7527,1,0,2,1,0,0,0,1
7528,1,0,1,1,0,1,0,0
7529,1,0,2,1,0,0,0,1
7530,3,0,4,1,0,0,0,1
7531,1,0,3,0,0,0,0,0
7532,1,0,4,1,0,1,0,0
7533,1,0,5,0,0,0,0,0
7534,1,0,3,0,0,0,0,0
7535,1,0,2,1,0,0,0,1
7536,1,0,3,1,0,0,0,1
7537,0,0,1,0,0,0,0,0
7538,1,0,1,1,0,0,0,1
7539,1,0,2,1,0,0,0,1
7540,1,0,3,1,0,1,0,0
7541,1,0,3,1,0,0,0,1
7542,1,0,3,0,0,0,0,0
7543,0,0,4,0,0,0,0,0
7544,0,0,1,0,0,0,0,0
7545,1,0,4,0,0,0,0,0
7546,1,0,1,1,0,0,0,1
7547,2,0,5,0,0,0,0,0
7548,1,0,3,1,1,0,0,0
7549,0,0,4,0,0,0,0,0
7550,1,0,2,1,0,0,0,1
7551,1,0,4,1,1,0,0,0
7552,1,1,3,0,0,0,0,0
7553,1,0,1,1,0,0,0,1
7554,0,0,4,0,0,0,0,0
7555,1,0,3,1,0,0,0,1
7556,1,0,4,1,0,0,0,1
7557,0,0,4,0,0,0,0,0
7558,2,0,4,0,0,0,0,0
7559,1,0,3,0,0,0,0,0
7560,1,0,3,1,0,0,0,1
7561,1,0,4,1,0,1,0,0
7562,1,0,3,1,0,0,0,1
7563,2,1,4,1,1,0,0,0
7564,1,0,5,0,0,0,0,0
7565,1,0,4,1,0,0,0,1
7566,1,0,2,1,0,1,0,0
7567,1,0,5,1,1,0,0,0
7568,1,0,3,0,0,0,0,0
7569,0,0,3,0,0,0,0,0
7570,1,0,3,1,0,1,0,0
7571,1,3,5,1,1,0,0,0
7572,1,0,4,1,0,0,0,1
7573,0,1,3,0,0,0,0,0
7574,3,3,5,2,1,1,0,0
7575,1,0,3,1,0,0,0,1
7576,1,0,4,1,0,0,0,1
7577,0,0,3,0,0,0,0,0
7578,1,0,2,1,0,1,0,0
7579,2,0,2,1,0,1,0,0
7580,1,0,5,0,0,0,0,0
7581,2,1,2,1,0,1,0,0
7582,0,0,4,0,0,0,0,0
7583,2,0,3,1,1,0,0,0
7584,1,0,4,1,0,0,0,1
7585,1,0,2,0,0,0,0,0
7586,2,4,6,1,1,0,0,0
7587,1,1,3,0,0,0,0,0
7588,2,0,3,1,1,0,0,0
7589,0,0,3,0,0,0,0,0
7590,1,0,3,1,0,0,0,1
7591,0,0,3,0,0,0,0,0
7592,0,0,3,0,0,0,0,0
7593,1,4,5,1,1,0,0,0
7594,2,4,3,1,0,1,0,0
7595,1,0,2,1,1,0,0,0
7596,1,0,4,0,0,0,0,0
7597,3,2,5,2,1,0,0,1
7598,0,0,5,0,0,0,0,0
7599,1,0,2,1,0,1,0,0
7600,1,0,3,1,1,0,0,0
7601,1,1,3,1,0,0,0,1
7602,1,2,4,1,0,1,0,0
7603,1,0,5,1,0,0,0,1
7604,0,0,3,0,0,0,0,0
7605,1,0,4,1,0,0,0,1
7606,1,2,2,1,0,1,0,0
7607,1,0,4,1,0,0,0,1
7608,1,0,3,1,0,0,0,1
7609,1,0,3,1,0,0,0,1
7610,4,2,4,0,0,0,0,0
7611,0,0,3,0,0,0,0,0
7612,1,0,2,1,0,1,0,0
7613,0,1,3,0,0,0,0,0
7614,1,0,4,1,0,0,0,1
7615,1,0,2,1,0,0,0,1
7616,0,0,6,0,0,0,0,0
7617,1,0,2,1,0,0,0,1
7618,1,0,5,1,0,0,0,1
7619,1,1,3,1,0,0,0,1
7620,1,1,4,0,0,0,0,0
7621,1,0,3,1,0,0,0,1
7622,1,4,5,1,0,1,0,0
7623,1,2,3,0,0,0,0,0
7624,0,0,3,0,0,0,0,0
7625,0,0,4,0,0,0,0,0
7626,1,0,4,1,0,1,0,0
7627,1,0,2,0,0,0,0,0
7628,1,0,2,1,0,0,0,1
7629,0,0,5,0,0,0,0,0
7630,3,1,5,2,0,1,0,1
7631,1,0,2,1,0,1,0,0
7632,1,0,4,0,0,0,0,0
7633,0,1,2,0,0,0,0,0
7634,1,0,3,1,1,0,0,0
7635,1,0,2,0,0,0,0,0
7636,1,0,2,0,0,0,0,0
7637,1,0,2,1,0,1,0,0
7638,1,3,3,0,0,0,0,0
7639,1,0,3,0,0,0,0,0
7640,1,0,5,0,0,0,0,0
7641,2,3,4,0,0,0,0,0
7642,0,0,2,0,0,0,0,0
7643,1,0,3,1,1,0,0,0
7644,3,8,4,1,0,1,0,0
7645,4,1,4,0,0,0,0,0
7646,2,1,4,2,0,1,0,1
7647,0,0,4,0,0,0,0,0
7648,1,0,3,1,1,0,0,0
7649,1,0,3,1,0,0,0,1
7650,0,0,3,0,0,0,0,0
7651,1,0,2,1,0,1,0,0
7652,1,2,2,0,0,0,0,0
7653,1,0,2,1,0,1,0,0
7654,1,0,3,1,0,0,0,1
7655,1,0,3,0,0,0,0,0
7656,1,1,4,1,0,0,0,1
7657,1,0,2,1,0,0,0,1
7658,3,5,4,1,0,1,0,0
7659,1,0,5,1,0,0,0,1
7660,1,0,4,1,0,0,0,1
7661,1,1,4,0,0,0,0,0
7662,1,0,5,1,0,0,0,1
7663,0,1,4,0,0,0,0,0
7664,1,3,3,1,0,1,0,0
7665,1,0,1,1,0,1,0,0
7666,0,0,3,0,0,0,0,0
7667,1,0,2,1,0,0,0,1
7668,2,0,1,2,1,1,0,0
7669,1,0,4,1,0,0,0,1
7670,1,1,4,0,0,0,0,0
7671,1,0,3,1,1,0,0,0
7672,1,0,3,1,0,0,0,1
7673,1,0,4,1,0,0,0,1
7674,1,0,3,1,1,0,0,0
7675,1,0,4,1,0,0,0,1
7676,1,0,3,1,0,0,0,1
7677,1,0,1,0,0,0,0,0
7678,1,0,3,1,0,1,0,0
7679,1,0,2,0,0,0,0,0
7680,1,0,5,1,0,1,0,0
7681,1,0,5,1,0,0,0,1
7682,2,1,2,1,0,1,0,0
7683,1,0,4,1,0,0,0,1
7684,0,0,5,0,0,0,0,0
7685,1,0,1,1,1,0,0,0
7686,1,0,5,1,0,0,0,1
7687,1,0,4,0,0,0,0,0
7688,1,0,3,1,1,0,0,0
7689,2,0,1,2,1,1,0,0
7690,1,0,4,1,1,0,0,0
7691,1,0,2,1,1,0,0,0
7692,1,0,5,0,0,0,0,0
7693,1,0,6,1,0,0,0,1
7694,1,0,6,1,0,0,0,1
7695,1,0,4,1,0,1,0,0
7696,1,0,5,1,1,0,0,0
7697,3,1,4,1,1,0,0,0
7698,0,0,2,0,0,0,0,0
7699,1,1,1,0,0,0,0,0
7700,1,0,2,1,0,1,0,0
7701,1,0,4,0,0,0,0,0
7702,1,0,3,1,1,0,0,0
7703,1,2,3,1,0,1,0,0
7704,0,0,2,0,0,0,0,0
7705,1,0,4,1,0,1,0,0
7706,9,5,4,0,0,0,0,0
7707,1,0,3,0,0,0,0,0
7708,1,0,3,1,0,0,0,1
7709,1,0,4,1,0,0,0,1
7710,1,0,2,1,0,1,0,0
7711,2,0,3,2,1,0,0,1
7712,1,0,4,0,0,0,0,0
7713,1,0,3,1,0,0,0,1
7714,1,0,1,1,0,1,0,0
7715,0,0,4,0,0,0,0,0
7716,1,0,3,1,1,0,0,0
7717,1,1,3,0,0,0,0,0
7718,1,1,4,0,0,0,0,0
7719,1,0,4,1,1,0,0,0
7720,1,1,4,1,0,1,0,0
7721,0,0,4,0,0,0,0,0
7722,1,0,1,1,1,0,0,0
7723,0,0,4,0,0,0,0,0
7724,2,3,5,1,0,1,0,0
7725,1,0,5,1,0,0,0,1
7726,1,0,4,1,0,0,0,1
7727,1,0,2,1,1,0,0,0
7728,1,3,4,0,0,0,0,0
7729,1,0,3,1,0,0,0,1
7730,0,1,2,0,0,0,0,0
7731,1,0,2,1,0,1,0,0
7732,2,2,3,1,1,0,0,0
7733,2,1,2,0,0,0,0,0
7734,1,0,3,0,0,0,0,0
7735,1,0,3,1,0,0,0,1
7736,1,0,1,0,0,0,0,0
7737,2,0,4,2,1,1,0,0
7738,1,0,5,1,0,0,0,1
7739,2,1,5,1,1,0,0,0
7740,1,1,2,1,0,1,0,0
7741,1,0,1,1,0,0,0,1
7742,1,0,4,0,0,0,0,0
7743,1,0,5,0,0,0,0,0
7744,1,0,1,1,0,0,0,1
7745,3,0,2,1,0,1,0,0
7746,0,0,3,0,0,0,0,0
7747,0,0,3,0,0,0,0,0
7748,1,0,3,0,0,0,0,0
7749,1,0,3,1,1,0,0,0
7750,1,2,3,0,0,0,0,0
7751,3,1,4,1,0,1,0,0
7752,1,0,1,1,0,1,0,0
7753,1,0,4,1,0,1,0,0
7754,1,0,1,0,0,0,0,0
7755,1,0,3,1,0,0,0,1
7756,1,0,1,1,0,0,0,1
7757,1,0,4,0,0,0,0,0
7758,1,1,4,0,0,0,0,0
7759,1,0,3,1,1,0,0,0
7760,2,0,3,1,0,0,0,1
7761,1,0,3,0,0,0,0,0
7762,1,0,2,0,0,0,0,0
7763,1,0,2,1,0,1,0,0
7764,1,0,4,1,0,0,0,1
7765,1,0,2,1,1,0,0,0
7766,0,0,3,0,0,0,0,0
7767,1,1,3,1,0,0,0,1
7768,2,0,4,1,0,0,0,1
7769,2,0,3,2,0,1,0,1
7770,1,0,3,0,0,0,0,0
7771,1,0,4,1,0,0,0,1
7772,1,1,5,0,0,0,0,0
7773,0,0,4,0,0,0,0,0
7774,1,3,4,1,0,1,0,0
7775,1,0,6,1,0,1,0,0
7776,1,2,4,0,0,0,0,0
7777,1,0,4,1,0,0,0,1
7778,1,0,3,0,0,0,0,0
7779,1,1,4,0,0,0,0,0
7780,1,0,1,1,0,0,0,1
7781,0,0,5,0,0,0,0,0
7782,1,1,2,0,0,0,0,0
7783,1,0,3,1,0,0,0,1
7784,1,0,3,0,0,0,0,0
7785,1,0,3,1,0,1,0,0
7786,1,0,4,1,0,0,0,1
7787,1,0,3,1,0,0,0,1
7788,0,0,4,0,0,0,0,0
7789,1,2,5,0,0,0,0,0
7790,1,0,2,0,0,0,0,0
7791,1,0,3,0,0,0,0,0
7792,1,1,2,1,0,1,0,0
7793,1,0,2,1,0,1,0,0
7794,1,0,3,1,0,0,0,1
7795,1,0,4,0,0,0,0,0
7796,2,1,3,1,0,1,0,0
7797,1,0,3,0,0,0,0,0
7798,1,0,4,0,0,0,0,0
7799,0,0,2,0,0,0,0,0
7800,1,3,3,1,0,1,0,0
7801,1,0,3,1,1,0,0,0
7802,1,0,4,1,0,0,0,1
7803,1,0,3,1,0,0,0,1
7804,1,0,3,1,0,0,0,1
7805,3,1,4,1,0,0,0,1
7806,1,0,4,1,0,0,0,1
7807,1,0,1,1,0,1,0,0
7808,0,1,3,0,0,0,0,0
7809,1,0,2,1,0,0,0,1
7810,0,0,4,0,0,0,0,0
7811,1,0,4,1,0,1,0,0
7812,1,0,5,1,0,0,0,1
7813,1,0,3,0,0,0,0,0
7814,1,0,3,1,0,0,0,1
7815,1,0,3,1,0,1,0,0
7816,1,0,1,1,0,1,0,0
7817,2,1,3,0,0,0,0,0
7818,0,0,5,0,0,0,0,0
7819,1,0,1,1,0,1,0,0
7820,2,0,3,2,1,1,0,0
7821,1,0,1,1,0,0,0,1
7822,1,0,5,0,0,0,0,0
7823,1,0,2,1,0,0,0,1
7824,1,0,2,1,0,1,0,0
7825,1,0,4,1,0,0,0,1
7826,1,0,4,1,0,0,0,1
7827,2,1,1,1,1,0,0,0
7828,0,0,6,0,0,0,0,0
7829,1,0,2,1,0,1,0,0
7830,3,1,3,1,1,0,0,0
7831,1,1,1,1,0,1,0,0
7832,2,0,3,1,0,0,0,1
7833,1,0,4,0,0,0,0,0
7834,1,0,2,1,0,0,0,1
7835,1,1,4,1,0,1,0,0
7836,1,0,3,1,1,0,0,0
7837,1,0,4,0,0,0,0,0
7838,3,4,4,2,1,1,0,0
7839,1,0,4,1,0,0,0,1
7840,1,0,3,1,0,1,0,0
7841,3,0,1,2,0,1,0,1
7842,0,0,4,0,0,0,0,0
7843,1,0,4,1,0,0,0,1
7844,1,1,1,1,0,0,0,1
7845,1,0,2,1,0,0,0,1
7846,1,0,3,1,0,0,0,1
7847,1,0,1,1,1,0,0,0
7848,1,0,1,1,0,0,0,1
7849,1,0,3,0,0,0,0,0
7850,1,0,2,1,0,0,0,1
7851,1,0,3,1,0,1,0,0
7852,1,0,4,1,0,0,0,1
7853,1,0,1,1,0,0,0,1
7854,1,2,4,0,0,0,0,0
7855,1,0,3,1,0,0,0,1
7856,1,0,3,1,0,0,0,1
7857,2,1,4,1,0,1,0,0
7858,1,0,3,1,0,0,0,1
7859,1,0,5,1,0,0,0,1
7860,1,0,3,1,0,0,0,1
7861,1,0,4,1,0,1,0,0
7862,1,1,3,0,0,0,0,0
7863,1,0,1,1,0,0,0,1
7864,1,0,4,1,0,0,0,1
7865,1,0,4,1,0,0,0,1
7866,1,0,3,0,0,0,0,0
7867,1,0,2,1,0,0,0,1
7868,1,0,3,1,0,0,0,1
7869,2,0,4,2,1,1,0,0
7870,1,0,4,1,0,0,0,1
7871,0,0,3,0,0,0,0,0
7872,0,0,2,0,0,0,0,0
7873,1,0,5,1,1,0,0,0
7874,0,0,4,0,0,0,0,0
7875,2,3,4,2,1,1,0,0
7876,1,0,3,1,0,0,0,1
7877,1,2,3,0,0,0,0,0
7878,1,0,6,1,0,0,0,1
7879,2,0,3,2,0,1,0,1
7880,1,0,3,1,0,0,0,1
7881,0,0,4,0,0,0,0,0
7882,1,0,3,0,0,0,0,0
7883,3,1,4,2,1,1,0,0
7884,2,0,3,2,1,1,0,0
7885,1,0,4,0,0,0,0,0
7886,0,2,3,0,0,0,0,0
7887,1,0,2,1,1,0,0,0
7888,0,0,3,0,0,0,0,0
7889,0,1,1,0,0,0,0,0
7890,1,0,3,1,0,1,0,0
7891,1,0,2,0,0,0,0,0
7892,0,0,2,0,0,0,0,0
7893,2,0,4,1,0,0,0,1
7894,1,0,3,1,0,1,0,0
7895,1,0,3,1,0,0,0,1
7896,1,0,1,1,0,1,0,0
7897,1,0,4,1,1,0,0,0
7898,1,0,1,0,0,0,0,0
7899,0,1,4,0,0,0,0,0
7900,1,0,4,1,0,0,0,1
7901,1,2,5,0,0,0,0,0
7902,0,0,3,0,0,0,0,0
7903,1,0,3,1,0,1,0,0
7904,0,0,3,0,0,0,0,0
7905,1,0,3,0,0,0,0,0
7906,1,0,3,1,0,0,0,1
7907,1,2,3,0,0,0,0,0
7908,1,2,1,1,0,1,0,0
7909,2,0,3,1,0,0,0,1
7910,1,0,2,1,0,0,0,1
7911,0,0,4,0,0,0,0,0
7912,0,0,4,0,0,0,0,0
7913,2,0,5,2,1,0,0,1
7914,1,0,3,1,1,0,0,0
7915,2,1,3,0,0,0,0,0
7916,0,0,4,0,0,0,0,0
7917,1,0,4,1,0,0,0,1
7918,1,1,3,0,0,0,0,0
7919,1,0,1,1,0,0,0,1
7920,1,1,3,0,0,0,0,0
7921,0,0,2,0,0,0,0,0
7922,1,0,3,0,0,0,0,0
7923,1,0,3,0,0,0,0,0
7924,1,0,5,1,0,0,0,1
7925,1,0,3,0,0,0,0,0
7926,2,0,1,2,1,1,0,0
7927,1,0,2,1,0,1,0,0
7928,1,0,4,1,1,0,0,0
7929,1,0,2,0,0,0,0,0
7930,1,0,3,0,0,0,0,0
7931,1,0,3,1,0,1,0,0
7932,7,7,4,2,1,1,0,0
7933,1,1,4,1,0,0,0,1
7934,1,0,2,1,1,0,0,0
7935,1,0,4,0,0,0,0,0
7936,0,2,4,0,0,0,0,0
7937,1,0,3,1,0,0,0,1
7938,1,0,2,1,0,0,0,1
7939,1,0,5,1,1,0,0,0
7940,1,3,5,1,0,1,0,0
7941,1,0,4,1,0,0,0,1
7942,1,0,4,1,0,0,0,1
7943,1,0,3,1,0,0,0,1
7944,1,0,3,0,0,0,0,0
7945,1,0,4,1,0,0,0,1
7946,1,0,3,0,0,0,0,0
7947,2,0,3,1,0,0,0,1
7948,1,0,4,1,0,0,0,1
7949,1,0,4,1,0,0,0,1
7950,2,1,1,1,0,1,0,0
7951,1,0,2,1,1,0,0,0
7952,1,0,4,1,0,0,0,1
7953,1,0,3,0,0,0,0,0
7954,2,0,4,1,0,0,0,1
7955,1,0,2,1,0,0,0,1
7956,1,0,3,1,0,1,0,0
7957,1,0,5,1,1,0,0,0
7958,1,0,3,1,0,0,0,1
7959,2,1,5,2,2,0,0,0
7960,0,0,4,0,0,0,0,0
7961,1,0,4,1,0,0,0,1
7962,1,0,3,1,0,1,0,0
7963,1,0,3,0,0,0,0,0
7964,1,0,4,0,0,0,0,0
7965,1,4,4,1,1,0,0,0
7966,1,0,4,1,0,0,0,1
7967,0,0,2,0,0,0,0,0
7968,1,1,3,1,0,1,0,0
7969,1,0,4,1,0,0,0,1
7970,3,0,3,2,1,1,0,0
7971,1,3,4,1,1,0,0,0
7972,0,0,4,0,0,0,0,0
7973,1,0,4,1,0,0,0,1
7974,1,1,6,1,0,0,0,1
7975,1,0,5,1,0,0,0,1
7976,2,0,5,1,0,0,0,1
7977,2,0,5,0,0,0,0,0
7978,1,0,4,0,0,0,0,0
7979,1,0,3,1,0,0,0,1
7980,2,0,3,2,0,1,0,1
7981,1,0,4,1,0,0,0,1
7982,1,0,3,1,0,1,0,0
7983,1,0,5,1,0,0,0,1
7984,0,0,3,0,0,0,0,0
7985,1,2,4,1,1,0,0,0
7986,1,0,3,1,0,1,0,0
7987,1,0,3,1,0,0,0,1
7988,1,0,3,1,0,1,0,0
7989,1,0,4,1,0,1,0,0
7990,1,0,3,1,0,1,0,0
7991,1,0,6,0,0,0,0,0
7992,1,0,4,1,0,0,0,1
7993,1,0,4,1,0,0,0,1
7994,1,0,4,1,0,1,0,0
7995,1,0,4,1,0,0,0,1
7996,1,1,1,1,0,0,0,1
7997,1,0,4,1,1,0,0,0
7998,0,0,5,0,0,0,0,0
7999,0,0,3,0,0,0,0,0
8000,1,0,3,1,1,0,0,0
8001,1,0,3,0,0,0,0,0
8002,0,0,2,0,0,0,0,0
8003,0,0,1,0,0,0,0,0
8004,1,1,4,1,0,0,0,1
8005,1,0,5,0,0,0,0,0
8006,1,0,5,1,0,1,0,0
8007,1,0,4,1,0,0,0,1
8008,0,1,3,0,0,0,0,0
8009,1,0,4,0,0,0,0,0
8010,1,0,1,1,0,0,0,1
8011,0,0,2,0,0,0,0,0
8012,1,0,3,1,0,1,0,0
8013,1,0,3,1,0,1,0,0
8014,2,1,7,1,0,0,0,1
8015,1,0,5,1,0,1,0,0
8016,0,0,1,0,0,0,0,0
8017,1,0,1,1,1,0,0,0
8018,0,0,6,0,0,0,0,0
8019,1,3,3,1,1,0,0,0
8020,1,0,2,1,0,1,0,0
8021,1,0,4,1,0,0,0,1
8022,1,0,3,1,0,0,0,1
8023,1,0,2,0,0,0,0,0
8024,1,0,3,1,1,0,0,0
8025,0,0,1,0,0,0,0,0
8026,1,0,1,0,0,0,0,0
8027,0,0,4,0,0,0,0,0
8028,1,0,3,1,0,0,0,1
8029,0,0,2,0,0,0,0,0
8030,1,0,3,1,1,0,0,0
8031,1,0,2,1,1,0,0,0
8032,2,5,4,2,1,1,0,0
8033,1,0,1,1,0,0,0,1
8034,0,0,3,0,0,0,0,0
8035,1,0,4,0,0,0,0,0
8036,1,1,2,1,0,0,0,1
8037,1,0,3,1,1,0,0,0
8038,1,0,1,1,0,0,0,1
8039,2,0,2,1,1,0,0,0
8040,2,1,3,1,1,0,0,0
8041,1,0,2,0,0,0,0,0
8042,1,0,3,1,0,1,0,0
8043,1,0,3,1,0,0,0,1
